         18x8E                    (18x8E.dat)                                  12/22/14                       
                                                                                                              
                                                                                                              
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                        
                                                                                                              
         DEFINITIONS:                                                                                         
         J=V/nD (advance ratio)                                                                               
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                              
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                               
         Pe=Ct*J/Cp (efficiency)                                                                              
         V  (model speed in MPH)                                                                              
                                                                                                              
                                                                                                              
         PROP RPM =       1000                                                                                
                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       111.5        0.59      0.6572      0.0101      0.0092       1.857      10.638       4.104              
       115.6        0.62      0.4635      0.0050      0.0066       1.336       7.653       2.008              
       119.8        0.64     -0.0100     -0.0001      0.0044       0.889       5.096      -0.028              
                                                                                                              
                                                                                                              
                                                                                                              
         PROP RPM =      12000                                                                                
                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0942      0.0444      11.660      61.241      45.339              
         4.5        0.02      0.0463      0.0941      0.0448      11.774      61.840      45.313              
         9.0        0.04      0.0916      0.0940      0.0453      11.896      62.480      45.285              
        13.5        0.07      0.1359      0.0940      0.0458      12.022      63.142      45.255              
        18.1        0.09      0.1791      0.0936      0.0461      12.116      63.632      45.064              
        22.6        0.11      0.2211      0.0927      0.0463      12.150      63.813      44.628              
        27.1        0.13      0.2783      0.0913      0.0434      11.406      59.904      43.958              
        31.6        0.15      0.3145      0.0899      0.0442      11.598      60.913      43.290              
        36.1        0.18      0.3473      0.0883      0.0449      11.792      61.932      42.526              
        40.6        0.20      0.3777      0.0865      0.0455      11.952      62.775      41.669              
        45.1        0.22      0.4164      0.0844      0.0447      11.754      61.732      40.656              
        49.7        0.24      0.4552      0.0820      0.0437      11.490      60.348      39.499              
        54.2        0.26      0.4927      0.0792      0.0426      11.183      58.735      38.142              
        58.7        0.29      0.5268      0.0756      0.0412      10.818      56.818      36.417              
        63.2        0.31      0.5590      0.0717      0.0396      10.403      54.639      34.512              
        67.7        0.33      0.5895      0.0676      0.0380       9.969      52.357      32.547              
        72.2        0.35      0.6179      0.0635      0.0363       9.527      50.035      30.562              
        76.7        0.38      0.6402      0.0593      0.0348       9.134      47.975      28.578              
        81.3        0.40      0.6591      0.0554      0.0334       8.762      46.017      26.654              
        85.8        0.42      0.6754      0.0513      0.0318       8.363      43.921      24.697              
        90.3        0.44      0.6888      0.0471      0.0302       7.926      41.630      22.677              
        94.8        0.46      0.6983      0.0426      0.0283       7.433      39.037      20.534              
        99.3        0.49      0.7019      0.0379      0.0262       6.879      36.129      18.233              
       103.8        0.51      0.6985      0.0328      0.0239       6.266      32.910      15.808              
       108.3        0.53      0.6837      0.0276      0.0214       5.622      29.529      13.306              
       112.8        0.55      0.6549      0.0224      0.0189       4.960      26.052      10.794              
       117.4        0.57      0.6004      0.0168      0.0161       4.227      22.201       8.110              
       121.9        0.60      0.5070      0.0113      0.0132       3.474      18.247       5.419              
       126.4        0.62      0.3414      0.0057      0.0104       2.733      14.354       2.768              
       130.9        0.64     -0.0068     -0.0001      0.0082       2.153      11.310      -0.042              
                                                                                                              
                                                                                                              
                                                                                                              
